                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     22,                 3.4375,                 4.2217,                 2.1892,                0.14317,                0.09898,                0.10089,                 0.0457,                 4.0154,                 11.448,                 2.4962,             0.00064905,             0.00064905,             0.00064905
                     23,                 3.5022,                 4.2336,                 2.1337,                0.14479,                 0.0983,                0.10677,                0.04941,                 4.0569,                 11.538,                 2.5328,             0.00062705,             0.00062705,             0.00062705
                     24,                 3.2231,                  4.696,                 2.0728,                 0.1447,                0.09621,                0.10464,                0.04729,                 4.0697,                 11.592,                 2.4621,             0.00060505,             0.00060505,             0.00060505
                     25,                 3.4452,                 4.4343,                 2.1338,                0.13943,                0.09172,                0.10161,                0.04709,                 4.3661,                 11.779,                 2.5405,             0.00058305,             0.00058305,             0.00058305
                     26,                 3.3911,                 4.3824,                  2.194,                0.14181,                0.09577,                 0.1011,                0.04684,                 4.3219,                 11.602,                 2.4769,             0.00056105,             0.00056105,             0.00056105
                     27,                 3.4795,                 3.8656,                  2.089,                0.15027,                0.09846,                0.10994,                0.05156,                 4.3106,                 11.521,                  2.469,             0.00053906,             0.00053906,             0.00053906
                     28,                 3.5971,                 4.0429,                 2.0993,                0.15058,                0.09988,                0.11165,                0.05353,                 4.4098,                 11.739,                  2.507,             0.00051706,             0.00051706,             0.00051706
                     29,                 3.4949,                 4.0941,                 2.1038,                0.14665,                0.08879,                0.10369,                0.04759,                 4.6025,                 11.918,                 2.5828,             0.00049506,             0.00049506,             0.00049506
                     30,                 3.5783,                 4.0448,                 2.1393,                0.15329,                0.10198,                0.11127,                0.05265,                 4.4824,                 11.579,                 2.4578,             0.00047306,             0.00047306,             0.00047306
                     31,                 3.3757,                 3.7241,                   2.11,                0.14859,                0.09885,                 0.1077,                0.05098,                  4.535,                 11.649,                 2.5128,             0.00045107,             0.00045107,             0.00045107
                     32,                 3.5244,                 3.7251,                 2.1183,                0.15739,                0.10287,                0.11545,                0.05723,                 4.4685,                 11.692,                 2.4878,             0.00042907,             0.00042907,             0.00042907
                     33,                 3.6451,                 3.7828,                  2.115,                0.15342,                0.10266,                0.11133,                0.05351,                 4.4686,                 11.596,                 2.4975,             0.00040707,             0.00040707,             0.00040707
                     34,                 3.5727,                 3.9213,                 2.0273,                 0.1531,                 0.1034,                0.11244,                0.05481,                 4.4447,                 11.555,                 2.4668,             0.00038507,             0.00038507,             0.00038507
                     35,                 3.5633,                 3.9039,                  2.091,                0.15313,                 0.1012,                0.11272,                0.05599,                 4.5328,                  11.69,                 2.4562,             0.00036307,             0.00036307,             0.00036307
                     36,                 3.5297,                 3.7712,                 2.0545,                0.15898,                0.10305,                0.11506,                0.05487,                 4.5495,                 11.596,                 2.4364,             0.00034108,             0.00034108,             0.00034108
                     37,                 3.7309,                 3.7997,                 2.1725,                0.15233,                0.10296,                0.11216,                0.05247,                 4.6336,                 11.646,                 2.4402,             0.00031908,             0.00031908,             0.00031908
                     38,                 3.6489,                 3.5592,                 2.0219,                0.14496,                  0.101,                 0.1075,                0.04877,                 4.6111,                  11.63,                  2.435,             0.00029708,             0.00029708,             0.00029708
                     39,                 3.7583,                 3.6722,                 2.1326,                0.15672,                0.10315,                0.11671,                 0.0594,                 4.5125,                 11.694,                 2.4636,             0.00027508,             0.00027508,             0.00027508
                     40,                 3.5806,                 3.4876,                 2.1263,                0.14548,                0.10183,                 0.1086,                0.05118,                 4.6798,                 11.634,                 2.4595,             0.00025309,             0.00025309,             0.00025309
                     41,                 3.2795,                 4.0993,                 1.8539,                0.14879,                0.10252,                0.11137,                0.05328,                 4.7104,                 11.708,                 2.4519,             0.00023109,             0.00023109,             0.00023109
