                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     22,                 2.4536,                 2.5002,                  2.162,                0.30834,                0.23836,                 0.2592,                0.15586,                 2.5422,                 2.7519,                 2.0437,             0.00064905,             0.00064905,             0.00064905
                     23,                 2.4741,                 2.4331,                 2.1773,                0.28579,                0.24395,                0.25768,                0.15494,                 2.4812,                 2.6795,                 2.0359,             0.00062705,             0.00062705,             0.00062705
                     24,                 2.4253,                 2.5431,                  2.166,                0.29901,                0.24017,                0.25295,                0.15445,                 2.4499,                  2.464,                 2.0364,             0.00060505,             0.00060505,             0.00060505
                     25,                 2.5279,                  2.678,                 2.1162,                0.29258,                0.24023,                 0.2572,                0.14548,                 2.7993,                  2.871,                 2.0847,             0.00058305,             0.00058305,             0.00058305
                     26,                 2.4998,                 2.6099,                 2.1786,                0.28715,                0.22872,                0.24662,                0.14402,                 2.7262,                 2.7252,                 2.0576,             0.00056105,             0.00056105,             0.00056105
                     27,                 2.5122,                 2.4712,                 2.1566,                0.30349,                0.24591,                0.26221,                 0.1583,                 2.5486,                 3.1902,                 2.0212,             0.00053906,             0.00053906,             0.00053906
                     28,                 2.4755,                 2.3614,                 2.1286,                0.30261,                0.24808,                0.26305,                0.15984,                 2.6075,                 2.6711,                 2.0194,             0.00051706,             0.00051706,             0.00051706
                     29,                 2.4584,                 2.4545,                 2.1387,                 0.2992,                0.23714,                0.25526,                0.15379,                 2.6456,                 3.5058,                 2.0089,             0.00049506,             0.00049506,             0.00049506
                     30,                 2.5067,                 2.2719,                 2.1138,                0.29612,                0.24844,                0.26257,                0.16041,                 2.6812,                 2.7391,                 2.0167,             0.00047306,             0.00047306,             0.00047306
                     31,                 2.4925,                 2.1693,                 2.0954,                0.28664,                0.24925,                0.26021,                0.15575,                  2.762,                 3.2971,                 2.0371,             0.00045107,             0.00045107,             0.00045107
                     32,                 2.5023,                 2.1465,                 2.1309,                0.29764,                0.24593,                0.25895,                0.15708,                 2.7928,                 3.5784,                 2.0374,             0.00042907,             0.00042907,             0.00042907
                     33,                 2.6716,                 2.1878,                 2.1057,                0.29543,                0.24681,                0.26379,                0.16132,                 2.6642,                 2.7325,                 1.9913,             0.00040707,             0.00040707,             0.00040707
                     34,                 2.6626,                 2.2094,                 2.0814,                 0.2966,                0.25129,                0.26237,                0.16252,                 2.7685,                 2.6398,                 1.9987,             0.00038507,             0.00038507,             0.00038507
                     35,                 2.6991,                  2.368,                  2.073,                0.30886,                0.24821,                0.26666,                0.16607,                 2.8207,                 2.2813,                 2.0039,             0.00036307,             0.00036307,             0.00036307
                     36,                 2.6822,                 2.2336,                 2.0915,                0.30047,                0.24685,                0.26299,                0.16155,                 2.8193,                 2.9931,                 1.9987,             0.00034108,             0.00034108,             0.00034108
                     37,                 2.6411,                 2.1685,                 2.0833,                0.30839,                0.24772,                0.26582,                0.16434,                 2.8012,                 2.5072,                 1.9985,             0.00031908,             0.00031908,             0.00031908
                     38,                 2.6272,                 2.0878,                 2.0632,                0.29434,                 0.2524,                0.26426,                0.16366,                 2.7841,                 3.0747,                 1.9883,             0.00029708,             0.00029708,             0.00029708
                     39,                 2.5815,                 2.0809,                 2.0905,                0.29233,                0.25239,                0.26368,                0.16418,                 2.7665,                 2.5645,                 1.9784,             0.00027508,             0.00027508,             0.00027508
                     40,                 2.7112,                 2.1846,                 2.0548,                0.29307,                 0.2532,                  0.264,                0.16145,                 2.9546,                 2.8473,                 2.0045,             0.00025309,             0.00025309,             0.00025309
                     41,                 2.6638,                 2.7204,                 2.1135,                0.28247,                0.25095,                0.25645,                0.15952,                 2.8687,                  3.166,                 1.9846,             0.00023109,             0.00023109,             0.00023109
                     42,                 2.9113,                 2.6625,                 2.0807,                0.28719,                0.24727,                0.25881,                0.16077,                 2.9072,                 3.3297,                 1.9799,             0.00020909,             0.00020909,             0.00020909
                     43,                 2.8539,                   3.34,                  2.039,                 0.3158,                 0.2505,                0.27254,                0.17357,                 2.9116,                 2.3211,                 1.9895,             0.00018709,             0.00018709,             0.00018709
                     44,                 2.8513,                 2.8054,                  2.065,                0.30224,                0.24839,                0.26452,                0.16702,                  2.819,                 2.5572,                 1.9817,             0.00016509,             0.00016509,             0.00016509
                     45,                 2.9427,                 2.9022,                 2.0525,                0.29805,                0.24791,                0.26584,                0.16649,                 3.0053,                 2.3093,                 1.9976,              0.0001431,              0.0001431,              0.0001431
                     46,                 2.8301,                 2.5201,                 2.0759,                0.28956,                 0.2435,                0.25779,                0.16025,                 2.9042,                 3.1754,                 1.9774,              0.0001211,              0.0001211,              0.0001211
                     47,                 2.8965,                 2.4922,                 2.0462,                0.30502,                0.25014,                0.26667,                0.16635,                 2.9548,                 2.5059,                 1.9905,             9.9101e-05,             9.9101e-05,             9.9101e-05
                     48,                 3.0092,                 2.6121,                 2.0469,                0.30248,                0.25051,                0.26731,                0.16791,                 2.9428,                 2.4626,                 1.9788,             7.7103e-05,             7.7103e-05,             7.7103e-05
                     49,                 2.8602,                 2.8521,                 2.0664,                 0.3005,                0.24988,                0.26542,                0.16732,                 2.9092,                 2.6785,                 1.9703,             5.5106e-05,             5.5106e-05,             5.5106e-05
                     50,                 2.9612,                 2.4602,                 2.1157,                0.29566,                0.25244,                0.26644,                0.16731,                 2.9567,                 2.6272,                 1.9737,             3.3108e-05,             3.3108e-05,             3.3108e-05
