                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    125,                  3.517,                 1.9801,                 1.9345,                0.84778,                0.45983,                0.51425,                0.30526,                 3.8861,                 2.0084,                 2.0409,             0.00020176,             0.00020176,             0.00020176
                    126,                 3.4531,                 1.9096,                 1.9403,                0.85448,                0.44993,                 0.5096,                0.30321,                 3.8998,                  2.045,                 2.0378,             0.00019442,             0.00019442,             0.00019442
                    127,                 3.5214,                 1.9424,                 1.9389,                0.84804,                0.45695,                0.51001,                0.30414,                 3.8654,                 2.0261,                 2.0317,             0.00018709,             0.00018709,             0.00018709
                    128,                 3.5577,                 1.9222,                 1.9225,                0.83647,                0.45661,                0.50574,                0.30024,                 3.8982,                 2.0146,                 2.0469,             0.00017976,             0.00017976,             0.00017976
                    129,                 3.5297,                 1.9261,                 1.9244,                0.85255,                0.45828,                0.51281,                0.30591,                 3.8485,                 2.0043,                 2.0312,             0.00017243,             0.00017243,             0.00017243
                    130,                 3.5268,                   1.92,                 1.9416,                 0.8485,                0.45918,                 0.5156,                 0.3068,                 3.8815,                 1.9953,                 2.0379,             0.00016509,             0.00016509,             0.00016509
                    131,                 3.3873,                 1.9006,                 1.9441,                0.64703,                0.45877,                0.51081,                0.30612,                 3.8873,                 1.9908,                 2.0325,             0.00015776,             0.00015776,             0.00015776
                    132,                 3.4121,                 1.8962,                 1.9384,                0.85206,                 0.4611,                0.51326,                0.30697,                 3.8574,                   1.99,                 2.0327,             0.00015043,             0.00015043,             0.00015043
                    133,                 3.5451,                 1.9351,                 1.9385,                0.84419,                0.46246,                0.51189,                0.30543,                  3.893,                 1.9921,                 2.0332,              0.0001431,              0.0001431,              0.0001431
                    134,                 3.5769,                  1.941,                 1.9242,                0.85405,                 0.4588,                0.51219,                0.30439,                  3.894,                 1.9984,                 2.0344,             0.00013576,             0.00013576,             0.00013576
                    135,                 3.4618,                 1.9076,                   1.92,                0.84595,                0.46388,                0.51481,                0.30765,                 3.8649,                 1.9816,                 2.0311,             0.00012843,             0.00012843,             0.00012843
                    136,                  3.598,                 1.9919,                 1.9248,                0.85621,                0.45813,                 0.5126,                 0.3083,                 3.8421,                 1.9817,                 2.0264,              0.0001211,              0.0001211,              0.0001211
