                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,            replay_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     18,                 2.1789,                 2.7672,                 2.1896,                0.36165,                0.22503,                0.21623,                0.12705,                  2.925,                 6.1296,                 2.6409,               0.077465,             0.00023091,             0.00023091,             0.00023091
                     19,                 2.1122,                 2.7565,                 2.2391,                0.35491,                 0.2051,                0.20141,                0.12234,                 3.0338,                 6.8813,                 2.6872,                0.12511,             0.00021356,             0.00021356,             0.00021356
                     20,                 2.1717,                 2.7339,                 2.2076,                0.34789,                0.21947,                0.20562,                0.12559,                 3.1817,                  7.145,                 2.7449,                 0.1183,              0.0001962,              0.0001962,              0.0001962
                     21,                 2.2384,                 2.7623,                 2.1871,                0.33544,                0.21692,                0.20876,                0.12619,                  3.193,                 6.4218,                 2.6738,                 0.1214,             0.00017884,             0.00017884,             0.00017884
                     22,                 2.1776,                 2.5544,                 2.1561,                0.35713,                0.24132,                  0.231,                0.13958,                 3.0076,                 5.9815,                 2.5804,               0.083221,             0.00016148,             0.00016148,             0.00016148
                     23,                 2.1533,                 2.4501,                 2.1584,                0.38231,                0.21085,                0.20872,                0.12521,                 3.2564,                 6.9361,                 2.6889,               0.093314,             0.00014412,             0.00014412,             0.00014412
                     24,                 2.2269,                 2.4222,                 2.1535,                 0.4342,                0.21694,                0.22929,                0.14135,                 3.2379,                 6.7034,                 2.6413,               0.093697,             0.00012677,             0.00012677,             0.00012677
                     25,                 2.1894,                 2.4084,                 2.1427,                 0.4146,                0.18406,                0.19957,                0.12359,                 3.5537,                 7.5336,                 2.7849,                0.13824,             0.00010941,             0.00010941,             0.00010941
                     26,                 2.1352,                 2.3408,                 2.1484,                0.36047,                0.21905,                0.22157,                0.13853,                 3.3558,                  7.337,                 2.6882,               0.086505,              9.205e-05,              9.205e-05,              9.205e-05
                     27,                 2.2509,                 2.3655,                  2.121,                0.60712,                0.19935,                0.21859,                0.13887,                 3.4586,                 7.4969,                 2.7116,                0.17333,             7.4692e-05,             7.4692e-05,             7.4692e-05
                     28,                 2.2835,                 2.3434,                 2.1261,                0.38479,                0.21221,                0.21846,                0.13787,                  3.561,                 7.1828,                 2.7159,               0.089639,             5.7334e-05,             5.7334e-05,             5.7334e-05
                     29,                  2.272,                 2.2967,                 2.0932,                0.47837,                0.20479,                 0.2224,                0.14058,                 3.6324,                 7.6117,                 2.7725,               0.098359,             3.9976e-05,             3.9976e-05,             3.9976e-05
                     30,                 2.2522,                 2.2411,                 2.0947,                0.37985,                0.21219,                0.22476,                 0.1431,                 3.5573,                 7.3059,                 2.7041,               0.075045,             2.2618e-05,             2.2618e-05,             2.2618e-05
