                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 2.9852,                 5.9806,                 2.2452,                0.94936,                0.15574,                0.30552,                0.15787,                 3.3217,                 7.2078,                 2.3511,             0.00097775,             0.00097775,             0.00097775
                     13,                 2.8557,                  5.694,                 2.1914,                 0.6835,                0.14578,                0.24885,                0.13825,                 3.3762,                 8.1126,                 2.3407,               0.000953,               0.000953,               0.000953
                     14,                 2.6748,                 5.3803,                 2.3012,                0.68211,                0.16745,                0.34103,                0.18201,                 3.5067,                 8.0643,                 2.3759,             0.00092825,             0.00092825,             0.00092825
                     15,                 2.7639,                 5.5869,                   2.21,                0.93901,                0.14244,                0.28015,                0.14593,                 3.6164,                 7.6131,                 2.3962,              0.0009035,              0.0009035,              0.0009035
                     16,                 2.8006,                 5.3266,                 2.1217,                0.94298,                0.15105,                0.30699,                0.17164,                 3.6591,                  7.639,                 2.3907,             0.00087875,             0.00087875,             0.00087875
                     17,                 2.8574,                 5.3556,                 2.0526,                0.69813,                0.16189,                0.31705,                0.18042,                 3.4584,                  7.997,                 2.3089,               0.000854,               0.000854,               0.000854
                     18,                 3.0016,                 5.0754,                 2.2812,                0.69671,                0.15776,                0.27877,                0.15494,                 3.6054,                 7.9046,                 2.3507,             0.00082925,             0.00082925,             0.00082925
                     19,                 2.7716,                 5.5341,                 2.0773,                0.95108,                0.15161,                0.31961,                0.19156,                 3.6599,                 8.3179,                 2.3758,              0.0008045,              0.0008045,              0.0008045
                     20,                 2.8855,                 5.4254,                 2.3515,                0.95294,                0.16789,                0.30846,                 0.1688,                 3.8102,                  7.236,                 2.3642,             0.00077975,             0.00077975,             0.00077975
                     21,                 3.1865,                 5.2271,                 2.0985,                0.70156,                0.17297,                0.31901,                0.17621,                 3.6907,                 7.9397,                  2.368,               0.000755,               0.000755,               0.000755
                     22,                 3.0317,                 5.0547,                 2.1722,                0.95417,                0.16335,                0.32935,                0.18782,                 3.8986,                 7.3149,                 2.3795,             0.00073025,             0.00073025,             0.00073025
                     23,                 2.8319,                 4.9119,                 2.0781,                  0.944,                0.17242,                0.30103,                0.16123,                 3.9887,                 7.6237,                 2.4001,              0.0007055,              0.0007055,              0.0007055
                     24,                 3.1248,                 5.0898,                 2.1323,                0.70143,                0.17119,                0.32423,                0.18341,                  3.746,                 7.3385,                 2.3123,             0.00068075,             0.00068075,             0.00068075
                     25,                 3.0297,                  4.694,                 2.1944,                0.70177,                0.17037,                0.31433,                0.17106,                 3.9279,                 7.4616,                   2.38,               0.000656,               0.000656,               0.000656
                     26,                 3.1199,                 4.7675,                 2.1145,                0.69364,                0.17945,                0.31969,                0.18258,                  3.865,                  7.209,                 2.3308,             0.00063125,             0.00063125,             0.00063125
                     27,                 3.1582,                 4.7219,                 2.1281,                0.37853,                0.27835,                0.33731,                0.19446,                 3.7854,                 7.5351,                 2.3039,              0.0006065,              0.0006065,              0.0006065
                     28,                 3.0154,                 4.6899,                 2.1417,                0.71012,                0.17535,                0.29475,                0.15788,                 3.9217,                 7.5694,                 2.3218,             0.00058175,             0.00058175,             0.00058175
                     29,                 3.1856,                 4.8312,                 2.1534,                0.70353,                0.17566,                0.32782,                0.18984,                 3.9118,                 7.6451,                 2.3285,               0.000557,               0.000557,               0.000557
                     30,                  3.081,                 4.6034,                 2.1825,                0.38796,                0.23944,                0.32736,                0.18691,                 4.0046,                 7.4178,                 2.3376,             0.00053225,             0.00053225,             0.00053225
                     31,                 2.9805,                 4.1731,                    2.1,                0.67522,                0.20088,                0.29494,                0.16501,                 4.0104,                 8.1099,                 2.3273,              0.0005075,              0.0005075,              0.0005075
                     32,                 2.8952,                 4.1663,                 2.1331,                0.45257,                0.17506,                0.27326,                0.15745,                 4.1088,                 8.8579,                  2.339,             0.00048275,             0.00048275,             0.00048275
                     33,                 3.3411,                 4.5599,                 2.0317,                0.96327,                0.17338,                0.29524,                0.16378,                 4.0975,                 7.5742,                 2.3311,               0.000458,               0.000458,               0.000458
                     34,                 3.0976,                 4.4828,                 2.0839,                0.94748,                0.18179,                0.30833,                0.17186,                 4.0315,                  7.858,                  2.308,             0.00043325,             0.00043325,             0.00043325
                     35,                 3.3386,                 4.6483,                 2.1179,                0.35539,                0.21142,                0.27816,                0.15938,                 4.0903,                 7.5862,                 2.3062,              0.0004085,              0.0004085,              0.0004085
                     36,                 3.1406,                 4.5933,                 2.1357,                0.96113,                0.17008,                0.27124,                0.14676,                 4.3994,                  7.497,                 2.3636,             0.00038375,             0.00038375,             0.00038375
                     37,                 3.0189,                 4.1127,                 2.0562,                0.95368,                0.17891,                0.30359,                0.17251,                 4.1005,                 7.6555,                 2.2919,               0.000359,               0.000359,               0.000359
                     38,                 3.2129,                 4.2453,                 2.0539,                0.78383,                 0.1837,                 0.3144,                0.18095,                 4.1416,                  7.748,                 2.3144,             0.00033425,             0.00033425,             0.00033425
                     39,                 3.0497,                 3.9536,                 2.0892,                0.66127,                0.18716,                0.29662,                0.16693,                 4.2789,                  7.572,                 2.3197,              0.0003095,              0.0003095,              0.0003095
                     40,                 3.2652,                 4.1695,                 2.0162,                0.39639,                0.22102,                0.30643,                 0.1764,                 4.1475,                 7.7598,                 2.2998,             0.00028475,             0.00028475,             0.00028475
                     41,                  2.302,                 3.2854,                 1.5017,                0.44968,                0.18725,                0.29874,                0.17445,                  4.155,                 8.6282,                 2.3044,                0.00026,                0.00026,                0.00026
                     42,                 2.1579,                 3.0577,                 1.4425,                0.70522,                0.18677,                0.29103,                0.16641,                 4.2513,                 9.0319,                 2.3168,             0.00023525,             0.00023525,             0.00023525
                     43,                 2.2055,                 3.2525,                 1.4571,                0.39112,                0.20789,                0.26416,                0.15206,                 4.3152,                 8.2086,                 2.3205,              0.0002105,              0.0002105,              0.0002105
                     44,                 2.1561,                 3.0208,                 1.3379,                 0.4534,                0.18913,                0.31012,                0.18046,                 4.2267,                 8.6143,                 2.2865,             0.00018575,             0.00018575,             0.00018575
                     45,                 2.0194,                  2.864,                 1.4311,                  0.429,                0.20402,                 0.2979,                0.17113,                 4.2992,                 8.1175,                 2.2894,               0.000161,               0.000161,               0.000161
                     46,                   2.24,                 2.8647,                 1.4849,                0.43011,                 0.2078,                0.29393,                0.17069,                 4.3054,                 8.1799,                 2.2915,             0.00013625,             0.00013625,             0.00013625
                     47,                 2.1514,                 2.7839,                 1.4285,                0.42537,                0.20636,                0.29103,                0.16761,                  4.326,                 8.3225,                 2.2926,              0.0001115,              0.0001115,              0.0001115
                     48,                 2.1228,                 2.8459,                 1.4111,                 0.4031,                0.22106,                0.29992,                0.17432,                 4.2915,                 8.1189,                 2.2828,              8.675e-05,              8.675e-05,              8.675e-05
                     49,                 2.2728,                 2.9278,                 1.4119,                0.63945,                0.19686,                0.28679,                0.16584,                 4.3194,                 8.2174,                 2.2863,                6.2e-05,                6.2e-05,                6.2e-05
                     50,                 2.3325,                 2.8916,                 1.4774,                0.66643,                0.21148,                0.29151,                0.16771,                 4.3535,                 8.1634,                 2.2843,              3.725e-05,              3.725e-05,              3.725e-05
