                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,            replay_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                 2.1092,                 3.2816,                 2.2529,                0.36253,                0.18694,                 0.1285,                0.07387,                 2.6376,                 5.3963,                 2.5431,             0.00013892,             0.00030035,             0.00030035,             0.00030035
                     15,                 2.0885,                 3.0695,                 2.2353,                0.38152,                0.16134,                0.11695,                0.06681,                 2.8387,                 6.7073,                   2.61,                      0,             0.00028299,             0.00028299,             0.00028299
                     16,                 2.1669,                 3.0145,                 2.2176,                0.37175,                0.15324,                0.11514,                0.07047,                  2.928,                 6.5406,                  2.636,             0.00012791,             0.00026563,             0.00026563,             0.00026563
                     17,                 2.0668,                 2.9768,                 2.2223,                0.48361,                0.15722,                0.11821,                0.06759,                   2.96,                 7.1753,                 2.6293,                      0,             0.00024827,             0.00024827,             0.00024827
                     18,                 2.1658,                 2.7847,                  2.154,                0.24193,                0.19184,                 0.1271,                0.07562,                 2.9001,                 6.7267,                 2.5803,               0.000429,             0.00023091,             0.00023091,             0.00023091
                     19,                 2.0962,                  2.794,                 2.1982,                0.23992,                0.19457,                0.14788,                0.08321,                 3.1372,                 7.3175,                 2.6471,             3.5924e-05,             0.00021356,             0.00021356,             0.00021356
                     20,                 2.1467,                  2.804,                 2.1655,                0.22078,                0.16699,                0.11619,                0.06928,                 3.0842,                 7.4399,                 2.6179,                      0,              0.0001962,              0.0001962,              0.0001962
                     21,                 2.2032,                 2.7397,                 2.1368,                0.26825,                0.17664,                0.13097,                0.07431,                 3.2651,                  6.866,                 2.6458,                      0,             0.00017884,             0.00017884,             0.00017884
                     22,                 2.1421,                 2.5161,                 2.1178,                0.20893,                0.18563,                0.12668,                0.07411,                  3.267,                 7.2178,                 2.6372,                      0,             0.00016148,             0.00016148,             0.00016148
                     23,                 2.1294,                 2.4224,                 2.1257,                0.21546,                0.16267,                0.11762,                0.06704,                 3.2979,                 8.2822,                  2.679,                      0,             0.00014412,             0.00014412,             0.00014412
                     24,                 2.2063,                 2.4178,                 2.1193,                0.23425,                0.17141,                0.12612,                0.07725,                 3.3598,                 7.7286,                 2.6513,                      0,             0.00012677,             0.00012677,             0.00012677
                     25,                 2.1763,                  2.421,                 2.1094,                0.28297,                0.13999,                0.10908,                0.06614,                 3.4623,                  8.567,                 2.6953,             0.00010864,             0.00010941,             0.00010941,             0.00010941
                     26,                 2.1092,                 2.3255,                 2.1113,                0.31007,                0.18408,                 0.1247,                0.07277,                 3.5571,                  8.401,                 2.7051,             0.00017048,              9.205e-05,              9.205e-05,              9.205e-05
                     27,                 2.2431,                 2.3851,                 2.0898,                0.35364,                0.16464,                0.12293,                0.07274,                  3.514,                 8.7386,                 2.6878,              2.048e-05,             7.4692e-05,             7.4692e-05,             7.4692e-05
                     28,                 2.2614,                 2.3538,                 2.0911,                0.21671,                 0.1767,                0.12923,                0.07534,                 3.7069,                 8.7055,                 2.7243,                      0,             5.7334e-05,             5.7334e-05,             5.7334e-05
                     29,                 2.2531,                 2.2901,                 2.0612,                0.21455,                0.17382,                0.12727,                0.07512,                 3.7164,                 8.7577,                 2.7202,                      0,             3.9976e-05,             3.9976e-05,             3.9976e-05
                     30,                 2.2325,                 2.2597,                 2.0643,                0.21209,                0.18435,                0.12613,                0.07494,                  3.676,                  8.705,                 2.6951,                      0,             2.2618e-05,             2.2618e-05,             2.2618e-05
