                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,            replay_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 1.4093,                 2.3653,                 2.1311,                0.80247,                0.45588,                0.49189,                0.28393,                 2.0547,                  3.436,                 2.1351,                0.20674,             0.00097775,             0.00097775,             0.00097775
                     13,                 1.3637,                 2.2848,                 2.1339,                0.81204,                0.45697,                0.50091,                0.28686,                 2.1417,                  2.915,                 2.1457,                0.17672,               0.000953,               0.000953,               0.000953
                     14,                 1.4406,                 2.2237,                 2.1231,                0.80686,                0.45548,                0.50122,                0.28223,                 2.3222,                 4.1682,                 2.2039,                0.46671,             0.00092825,             0.00092825,             0.00092825
                     15,                 1.4723,                 2.3714,                  2.104,                 0.8116,                0.43792,                0.49906,                0.29915,                 2.2326,                 2.6705,                 2.1474,                0.25098,              0.0009035,              0.0009035,              0.0009035
                     16,                 1.5292,                 2.2673,                 2.1138,                0.81939,                0.45534,                0.49748,                0.28179,                 2.3548,                 2.7329,                 2.1487,                0.15452,             0.00087875,             0.00087875,             0.00087875
                     17,                 1.5411,                 2.2456,                 2.1245,                0.82172,                0.46234,                0.50257,                0.28335,                 2.4787,                  2.618,                 2.2007,                0.22575,               0.000854,               0.000854,               0.000854
                     18,                 1.4903,                 2.1317,                 2.1175,                0.83172,                 0.4709,                0.51669,                0.30145,                 2.3197,                 3.0784,                 2.1303,                 0.1073,             0.00082925,             0.00082925,             0.00082925
                     19,                 1.5683,                 2.0422,                 2.1056,                 0.8444,                0.47693,                 0.5216,                0.30552,                 2.3713,                  2.491,                 2.1313,               0.068755,              0.0008045,              0.0008045,              0.0008045
                     20,                 1.5993,                 2.0634,                 2.0889,                0.83344,                0.45703,                0.51484,                0.30143,                  2.411,                 4.1788,                 2.1555,                0.11516,             0.00077975,             0.00077975,             0.00077975
                     21,                 1.6378,                 2.0939,                 2.0709,                0.83969,                 0.4769,                0.52936,                0.31807,                 2.4045,                 2.8916,                 2.1315,               0.094495,               0.000755,               0.000755,               0.000755
                     22,                 1.5763,                 1.9658,                 2.0734,                 0.8357,                0.47569,                0.53003,                0.31475,                 2.4788,                 3.1528,                 2.1221,               0.080355,             0.00073025,             0.00073025,             0.00073025
                     23,                 1.7056,                 2.0053,                 2.0839,                0.83818,                0.47117,                0.53015,                0.31366,                 2.5597,                 2.3685,                 2.1442,               0.080289,              0.0007055,              0.0007055,              0.0007055
                     24,                 1.6519,                 1.9403,                 2.0772,                0.84706,                 0.4749,                0.53007,                0.32024,                 2.5193,                  2.708,                 2.1369,                0.15501,             0.00068075,             0.00068075,             0.00068075
                     25,                  1.729,                 2.0044,                  2.052,                0.83452,                0.48067,                0.52639,                0.31043,                 2.5904,                 3.0608,                 2.1275,               0.066121,               0.000656,               0.000656,               0.000656
                     26,                 1.5596,                 1.9322,                 2.0608,                0.84592,                0.46721,                0.52774,                0.31249,                 2.6591,                 3.1433,                 2.1376,               0.096733,             0.00063125,             0.00063125,             0.00063125
                     27,                 1.6822,                 1.9599,                 2.0503,                0.55278,                0.50839,                0.53159,                0.31493,                 2.7029,                 2.4326,                 2.1368,                0.02957,              0.0006065,              0.0006065,              0.0006065
                     28,                  1.692,                 2.0997,                  2.051,                0.84437,                0.48119,                0.52983,                0.31465,                 2.6811,                 2.8828,                 2.1131,               0.091449,             0.00058175,             0.00058175,             0.00058175
                     29,                  1.696,                 2.0346,                 2.0625,                0.84269,                0.47175,                0.52431,                0.31412,                 2.7214,                 3.2008,                 2.1269,                 0.1165,               0.000557,               0.000557,               0.000557
                     30,                 1.6749,                 1.9858,                 2.0241,                0.84763,                0.48293,                0.54243,                0.32336,                 2.7282,                 2.8257,                 2.1171,               0.043265,             0.00053225,             0.00053225,             0.00053225
                     31,                 1.7253,                 1.8533,                 2.0286,                0.84191,                0.48597,                0.54154,                0.32355,                 2.7315,                 3.2412,                 2.1062,                0.12162,              0.0005075,              0.0005075,              0.0005075
                     32,                 1.7201,                 1.8584,                 2.0436,                0.85086,                0.47003,                0.54978,                0.32763,                 2.8336,                 3.0923,                  2.126,               0.096875,             0.00048275,             0.00048275,             0.00048275
                     33,                 1.8858,                 1.9433,                 2.0316,                 0.6153,                0.52404,                0.54718,                 0.3295,                 2.8745,                 3.0956,                 2.1329,               0.036035,               0.000458,               0.000458,               0.000458
                     34,                 1.8522,                 1.8476,                 2.0085,                0.85649,                 0.4777,                0.54752,                0.32998,                 2.8867,                 2.2588,                 2.1134,               0.072486,             0.00043325,             0.00043325,             0.00043325
                     35,                 1.8462,                 1.8902,                 2.0531,                0.85033,                0.48059,                0.54278,                0.32824,                 2.8357,                 2.8677,                 2.0991,                0.02932,              0.0004085,              0.0004085,              0.0004085
                     36,                  1.856,                  1.869,                 2.0164,                0.86189,                0.47519,                0.54163,                0.32677,                 2.8735,                 2.3641,                 2.0988,               0.018902,             0.00038375,             0.00038375,             0.00038375
                     37,                 1.8414,                 1.8243,                 2.0096,                 0.8621,                0.48081,                0.54967,                0.33849,                 2.8479,                 2.5416,                  2.088,               0.047961,               0.000359,               0.000359,               0.000359
                     38,                 1.9144,                 1.7696,                 1.9858,                0.85782,                0.47747,                0.54483,                0.32508,                 2.9646,                 2.8108,                 2.1107,                0.12819,             0.00033425,             0.00033425,             0.00033425
                     39,                 1.8615,                 1.9051,                 2.0086,                0.63075,                0.51751,                0.54828,                0.33228,                 2.9586,                 2.5001,                 2.0972,                 0.1176,              0.0003095,              0.0003095,              0.0003095
                     40,                 1.9684,                 1.8074,                 2.0124,                0.65798,                0.51386,                0.55246,                0.33784,                 2.9833,                 2.5268,                 2.0991,               0.047324,             0.00028475,             0.00028475,             0.00028475
                     41,                 1.9079,                 2.2893,                 2.0092,                0.55179,                  0.497,                0.54451,                0.33196,                 3.0641,                 2.4461,                 2.1146,                0.15234,                0.00026,                0.00026,                0.00026
                     42,                  1.923,                 2.1938,                 2.0294,                 0.8513,                0.48481,                0.54207,                0.32788,                  3.058,                 2.2907,                 2.1107,               0.090454,             0.00023525,             0.00023525,             0.00023525
                     43,                 1.9257,                 2.2966,                 2.0475,                0.85914,                 0.4803,                 0.5459,                 0.3416,                 2.9966,                 2.4093,                 2.0911,               0.034117,              0.0002105,              0.0002105,              0.0002105
                     44,                  1.876,                 2.2465,                 2.0125,                0.85188,                0.47489,                0.54907,                0.33466,                  3.093,                 3.2132,                 2.1064,               0.010824,             0.00018575,             0.00018575,             0.00018575
                     45,                 1.8999,                 1.9476,                 1.9886,                0.85831,                0.47871,                0.54777,                0.33793,                 3.0383,                 3.1858,                 2.0913,               0.084229,               0.000161,               0.000161,               0.000161
                     46,                  1.929,                  1.977,                 1.9606,                0.76532,                0.50791,                0.55758,                0.34404,                 3.1177,                 2.3551,                 2.1001,                0.14402,             0.00013625,             0.00013625,             0.00013625
                     47,                 2.0055,                 2.0059,                 1.9809,                0.86658,                0.47677,                0.55441,                0.33833,                 3.1182,                 2.4482,                 2.0991,                 0.1063,              0.0001115,              0.0001115,              0.0001115
                     48,                 1.9725,                 2.0377,                   1.96,                0.74588,                0.49429,                0.55561,                 0.3433,                 3.1393,                 2.3757,                 2.0908,               0.028988,              8.675e-05,              8.675e-05,              8.675e-05
                     49,                 2.0114,                 2.0066,                 2.0485,                0.70641,                0.48983,                 0.5581,                0.34481,                 3.1607,                 2.3769,                 2.0957,               0.079065,                6.2e-05,                6.2e-05,                6.2e-05
                     50,                  1.927,                 1.8658,                 2.0164,                0.71903,                0.48962,                0.55968,                0.34683,                 3.1534,                 2.3557,                 2.0917,                0.12806,              3.725e-05,              3.725e-05,              3.725e-05
