                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                 2.0584,                 2.4798,                 2.1223,                0.59194,                0.29605,                0.31092,                0.18424,                 2.2786,                 2.9962,                 2.2644,             0.00035936,             0.00035936,             0.00035936
                     18,                 2.0986,                 2.5893,                 2.1535,                0.47976,                0.32094,                0.31054,                0.18069,                 2.3644,                 3.3594,                 2.2616,             0.00034895,             0.00034895,             0.00034895
                     19,                 2.1613,                  2.424,                 2.1305,                0.77282,                0.29515,                0.31578,                0.18246,                 2.4085,                 3.6545,                 2.2641,             0.00033853,             0.00033853,             0.00033853
                     20,                  2.152,                 2.4371,                 2.1071,                0.54068,                0.30453,                0.30775,                0.18537,                 2.3551,                 3.2293,                 2.2147,             0.00032812,             0.00032812,             0.00032812
                     21,                 2.3257,                 2.5612,                 2.1198,                0.82074,                0.29509,                0.30036,                0.17821,                 2.5122,                 5.9581,                 2.2283,              0.0003177,              0.0003177,              0.0003177
                     22,                 2.2644,                 2.4545,                 2.0982,                0.83772,                0.30252,                0.31691,                0.18627,                 2.4443,                  3.609,                  2.215,             0.00030729,             0.00030729,             0.00030729
                     23,                 2.2717,                 2.4391,                  2.101,                0.36825,                0.30014,                0.30724,                0.18273,                 2.4498,                 3.5505,                 2.2253,             0.00029687,             0.00029687,             0.00029687
                     24,                  2.216,                 2.2644,                  2.089,                0.46705,                0.31152,                0.31721,                0.19371,                 2.4407,                 3.5543,                 2.2024,             0.00028646,             0.00028646,             0.00028646
                     25,                 2.4416,                 2.4807,                 2.1003,                0.50079,                0.34569,                0.32953,                 0.2003,                 2.4244,                   3.46,                 2.1887,             0.00027604,             0.00027604,             0.00027604
                     26,                 2.3247,                 2.3412,                 2.0863,                 0.4325,                0.29832,                0.32293,                0.19058,                 2.5127,                 3.7707,                 2.1891,             0.00026563,             0.00026563,             0.00026563
                     27,                 2.2755,                 2.2739,                 2.0644,                0.41471,                0.31561,                0.31573,                0.19426,                 2.4804,                 3.5786,                 2.1845,             0.00025522,             0.00025522,             0.00025522
                     28,                 2.4444,                 2.3909,                 2.0645,                0.46292,                0.34813,                0.33685,                0.20146,                  2.565,                 3.0112,                 2.1934,              0.0002448,              0.0002448,              0.0002448
                     29,                 2.2754,                 2.1789,                 2.0656,                0.49886,                0.34435,                0.32696,                0.19638,                 2.6423,                 4.8869,                 2.2094,             0.00023439,             0.00023439,             0.00023439
                     30,                 2.3684,                 2.3953,                 2.0667,                0.53071,                0.34054,                0.32773,                0.18805,                 2.7008,                 4.3888,                 2.2381,             0.00022397,             0.00022397,             0.00022397
                     31,                 2.4243,                  2.269,                  2.062,                0.63606,                 0.3062,                0.31976,                0.19359,                 2.6158,                 3.9295,                 2.1884,             0.00021356,             0.00021356,             0.00021356
                     32,                 2.4924,                 2.2987,                 2.0534,                0.45936,                0.36158,                0.35149,                 0.2125,                  2.657,                 3.1283,                 2.1905,             0.00020314,             0.00020314,             0.00020314
                     33,                 2.5736,                 2.2791,                 2.0392,                0.42365,                0.34248,                0.32735,                0.19234,                 2.7642,                 3.2399,                 2.2045,             0.00019273,             0.00019273,             0.00019273
                     34,                 2.5235,                 2.2902,                 2.0446,                0.43818,                0.33313,                0.32075,                0.19528,                 2.7166,                 3.2603,                 2.1955,             0.00018231,             0.00018231,             0.00018231
                     35,                 2.4202,                  2.186,                 2.0526,                0.56408,                0.34714,                  0.349,                0.21021,                 2.7579,                 3.2198,                 2.1795,              0.0001719,              0.0001719,              0.0001719
                     36,                 2.4952,                 2.1631,                 2.0582,                0.44415,                0.31184,                 0.3265,                0.19791,                 2.7809,                 3.6495,                 2.1797,             0.00016148,             0.00016148,             0.00016148
                     37,                 2.4509,                 2.0841,                 2.0225,                0.49079,                0.34832,                 0.3373,                 0.2069,                 2.7185,                 3.4129,                 2.1683,             0.00015107,             0.00015107,             0.00015107
                     38,                  2.371,                  2.066,                 2.0478,                0.43268,                0.32473,                0.32571,                0.20072,                 2.7421,                 3.1692,                 2.1743,             0.00014065,             0.00014065,             0.00014065
                     39,                 2.6014,                 2.0786,                 2.0281,                0.44393,                0.31058,                0.33749,                0.20639,                 2.7085,                 3.2454,                 2.1613,             0.00013024,             0.00013024,             0.00013024
                     40,                 2.6026,                 2.0561,                 2.0387,                0.41378,                0.36092,                 0.3284,                0.20174,                 2.7577,                 3.3771,                 2.1689,             0.00011982,             0.00011982,             0.00011982
                     41,                 2.8561,                 3.0451,                 2.1276,                0.36882,                0.33135,                0.32177,                0.19705,                 2.9115,                  3.086,                 2.1638,             0.00010941,             0.00010941,             0.00010941
                     42,                 2.6148,                 2.9722,                 2.1367,                0.68324,                0.30991,                0.32711,                0.20209,                  2.863,                 3.1646,                  2.178,             9.8993e-05,             9.8993e-05,             9.8993e-05
                     43,                 2.6635,                 2.7293,                 2.1349,                0.67346,                0.30713,                0.33253,                0.20562,                 2.8543,                 2.7862,                 2.1482,             8.8578e-05,             8.8578e-05,             8.8578e-05
                     44,                 2.6161,                 2.7771,                  2.114,                0.52907,                0.34246,                0.33688,                0.21093,                 2.8215,                 2.9456,                 2.1403,             7.8164e-05,             7.8164e-05,             7.8164e-05
