                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,            replay_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     29,                 1.9707,                 2.5911,                 2.1719,                0.68342,                0.42008,                0.40094,                 0.2295,                 1.8558,                 24.925,                 2.1538,                0.17068,               0.000557,               0.000557,               0.000557
                     30,                 1.7195,                 2.4608,                 2.2742,                0.68313,                0.43837,                0.41099,                 0.2376,                  1.805,                 18.649,                 2.1231,                0.16613,             0.00053225,             0.00053225,             0.00053225
                     31,                 1.8692,                 2.4471,                 2.1473,                0.73777,                0.42814,                 0.4308,                0.24661,                 1.8694,                 8.1913,                 2.1348,               0.069168,              0.0005075,              0.0005075,              0.0005075
                     32,                 1.8741,                 2.3983,                 2.1678,                0.71139,                0.40436,                0.40488,                0.22624,                 2.0002,                 12.186,                 2.1629,               0.067651,             0.00048275,             0.00048275,             0.00048275
                     33,                 1.9935,                 2.4686,                 2.1957,                0.70401,                0.39831,                0.40019,                0.22493,                 2.0299,                 14.082,                 2.1517,                0.15918,               0.000458,               0.000458,               0.000458
                     34,                 2.0178,                 2.4878,                 2.1554,                0.73404,                0.43783,                0.44012,                 0.2567,                  1.892,                 12.195,                 2.1303,               0.075852,             0.00043325,             0.00043325,             0.00043325
                     35,                 2.0447,                 2.5604,                 2.1919,                0.72003,                0.41934,                0.42969,                0.24872,                 1.9424,                 8.9154,                 2.1368,                0.19087,              0.0004085,              0.0004085,              0.0004085
                     36,                 2.0574,                 2.3606,                 2.0991,                0.72868,                0.42921,                0.43168,                0.24609,                 2.0342,                 7.8379,                  2.154,               0.096701,             0.00038375,             0.00038375,             0.00038375
                     37,                 1.9104,                 2.3801,                 2.1955,                0.74902,                0.43717,                0.44458,                0.25761,                 1.9832,                 6.8676,                 2.1349,                0.16017,               0.000359,               0.000359,               0.000359
                     38,                 1.9467,                 2.3511,                 2.1626,                0.75849,                0.43554,                0.44708,                0.26208,                 1.9391,                  8.751,                 2.1141,                0.19136,             0.00033425,             0.00033425,             0.00033425
                     39,                 1.8834,                 2.4174,                 2.1932,                0.75387,                0.44616,                0.45035,                  0.263,                 1.9213,                 13.147,                 2.1257,                 0.2002,              0.0003095,              0.0003095,              0.0003095
                     40,                 2.1459,                 2.3986,                 2.1198,                 0.7503,                0.44056,                0.44798,                0.26139,                 1.9387,                 9.7008,                 2.1261,                0.16187,             0.00028475,             0.00028475,             0.00028475
                     41,                 1.9881,                 2.4094,                 2.2084,                0.74842,                0.44284,                0.44847,                 0.2609,                 1.9574,                 10.992,                 2.1278,                  0.115,                0.00026,                0.00026,                0.00026
                     42,                 1.9765,                 2.3969,                 2.1822,                 0.7459,                0.43581,                0.44521,                0.25959,                 2.0146,                 6.6612,                 2.1355,               0.070557,             0.00023525,             0.00023525,             0.00023525
                     43,                 1.8142,                 2.2513,                  2.195,                0.72674,                 0.4337,                0.43398,                0.25029,                 2.0299,                 6.4549,                 2.1401,                0.68436,              0.0002105,              0.0002105,              0.0002105
                     44,                 2.0889,                 2.5253,                 2.2326,                0.73964,                 0.4346,                0.44123,                0.25659,                 2.0103,                 6.4621,                 2.1315,                0.14374,             0.00018575,             0.00018575,             0.00018575
                     45,                 2.1018,                 2.3535,                 2.1918,                0.75396,                0.44693,                0.45781,                0.26495,                 2.0232,                 5.4029,                 2.1278,                0.25479,               0.000161,               0.000161,               0.000161
                     46,                  1.947,                 2.1975,                 2.1557,                0.75914,                0.44938,                0.46371,                0.26974,                 2.0416,                 5.3503,                 2.1252,                 0.2025,             0.00013625,             0.00013625,             0.00013625
                     47,                 1.9357,                    2.3,                 2.2278,                0.76197,                0.44711,                0.46406,                0.27018,                 2.0646,                 6.3478,                 2.1251,                0.17113,              0.0001115,              0.0001115,              0.0001115
                     48,                  2.024,                 2.3284,                 2.2258,                0.76633,                0.44846,                 0.4675,                  0.272,                 2.0745,                 6.0028,                 2.1258,                0.21285,              8.675e-05,              8.675e-05,              8.675e-05
                     49,                 1.9899,                 2.2784,                 2.2018,                0.76525,                0.44947,                 0.4679,                0.27301,                 2.0793,                 6.1632,                 2.1261,                0.17759,                6.2e-05,                6.2e-05,                6.2e-05
                     50,                 2.1762,                 2.2998,                 2.1571,                0.77702,                0.44339,                0.46909,                 0.2743,                  2.079,                 7.4159,                 2.1224,                0.14711,              3.725e-05,              3.725e-05,              3.725e-05
