                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,            replay_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 2.5825,                 4.3594,                 2.4815,                0.31636,                0.15652,                0.12283,                0.06473,                  2.633,                 6.1118,                 2.6051,               0.005591,             0.00042185,             0.00042185,             0.00042185
                     12,                 2.6335,                 4.0874,                 2.4637,                0.35582,                 0.1898,                0.15131,                0.08591,                 2.4732,                 5.8722,                  2.559,             0.00011528,             0.00041144,             0.00041144,             0.00041144
                     13,                 2.6829,                 4.2268,                 2.4725,                0.42789,                 0.1656,                0.14413,                 0.0786,                 2.6616,                 6.2404,                 2.5977,             9.3191e-05,             0.00040102,             0.00040102,             0.00040102
                     14,                  2.694,                 4.0512,                 2.4398,                0.33569,                0.17041,                0.13688,                0.07957,                 2.6069,                 6.2468,                  2.576,             4.3212e-05,             0.00039061,             0.00039061,             0.00039061
                     15,                 2.7011,                 4.0495,                 2.4195,                0.33512,                0.18101,                0.14641,                0.08446,                 2.5475,                 6.2373,                  2.539,                      0,             0.00038019,             0.00038019,             0.00038019
                     16,                 2.7059,                 3.8995,                 2.3933,                0.42954,                0.17131,                0.14919,                 0.0876,                 2.6207,                 6.5664,                 2.5678,             9.0133e-05,             0.00036978,             0.00036978,             0.00036978
                     17,                 2.7712,                 3.9517,                 2.4112,                0.37761,                  0.182,                0.14404,                0.07918,                 2.7939,                 6.9024,                 2.5973,             0.00029547,             0.00035936,             0.00035936,             0.00035936
                     18,                 2.7577,                 3.8384,                 2.4157,                0.39937,                0.16808,                0.12641,                0.07227,                 2.7744,                 6.8202,                 2.5592,                      0,             0.00034895,             0.00034895,             0.00034895
                     19,                 2.7559,                 3.8758,                 2.4111,                0.36343,                0.18335,                0.15451,                0.08445,                 2.7489,                 5.7783,                 2.5192,                      0,             0.00033853,             0.00033853,             0.00033853
                     20,                 2.7394,                 3.6142,                 2.3721,                0.44658,                0.20697,                0.17954,                0.10683,                 2.7014,                 5.8606,                 2.4877,             3.1473e-05,             0.00032812,             0.00032812,             0.00032812
                     21,                 2.8008,                  3.553,                 2.3589,                0.44348,                0.21891,                0.17109,                0.10067,                 2.7347,                 5.7383,                 2.4908,              2.523e-05,              0.0003177,              0.0003177,              0.0003177
                     22,                 2.9154,                 3.7412,                 2.3586,                0.42691,                0.20636,                0.17172,                0.10372,                 2.7281,                 6.3582,                 2.4824,             2.8912e-06,             0.00030729,             0.00030729,             0.00030729
                     23,                 2.8794,                  3.634,                 2.3414,                 0.3599,                0.18574,                0.15589,                0.08986,                 2.8235,                 6.8853,                 2.5002,             7.0663e-05,             0.00029687,             0.00029687,             0.00029687
                     24,                 2.9027,                  3.587,                 2.3469,                0.46367,                0.21714,                0.17798,                0.10428,                 2.8317,                 6.1781,                 2.4896,             4.1445e-05,             0.00028646,             0.00028646,             0.00028646
                     25,                 2.9404,                 3.4314,                 2.3059,                0.53446,                0.21286,                0.18321,                0.10544,                 2.8386,                 5.7347,                 2.4777,             0.00016789,             0.00027604,             0.00027604,             0.00027604
                     26,                 2.9405,                 3.4816,                 2.3283,                0.46944,                0.17787,                0.14957,                0.08432,                 3.1067,                  7.268,                 2.5851,             7.4381e-05,             0.00026563,             0.00026563,             0.00026563
                     27,                 2.9446,                 3.3581,                 2.3116,                0.45928,                0.21233,                0.16787,                0.09627,                  2.953,                  6.769,                 2.4942,             2.2742e-05,             0.00025522,             0.00025522,             0.00025522
                     28,                 2.9224,                 3.3891,                 2.3193,                0.38412,                0.20548,                0.15974,                0.09095,                 3.0446,                 6.7312,                 2.5127,             4.8941e-05,              0.0002448,              0.0002448,              0.0002448
                     29,                 2.9912,                 3.3345,                 2.2961,                0.36852,                0.19598,                0.16826,                0.09926,                 2.9843,                 6.6122,                 2.4778,             0.00010384,             0.00023439,             0.00023439,             0.00023439
                     30,                 2.9889,                 3.3651,                 2.3242,                0.40134,                0.20064,                0.16019,                0.09239,                 2.9846,                  7.008,                 2.4905,             0.00014268,             0.00022397,             0.00022397,             0.00022397
                     31,                 3.0254,                 3.2651,                  2.282,                0.40524,                0.20777,                0.17287,                0.09969,                 2.9882,                 6.9791,                  2.478,               0.038405,             0.00021356,             0.00021356,             0.00021356
                     32,                 2.9722,                 3.2147,                 2.2969,                0.41334,                0.18963,                0.15613,                0.08858,                 3.0474,                 7.3385,                 2.5034,             0.00013517,             0.00020314,             0.00020314,             0.00020314
                     33,                 2.9491,                 3.0865,                 2.2625,                0.39967,                0.19516,                0.14871,                0.08186,                 3.1722,                 7.2687,                 2.5176,             0.00043893,             0.00019273,             0.00019273,             0.00019273
                     34,                 3.0312,                 3.2708,                 2.2988,                0.44757,                0.19582,                0.15971,                0.09128,                 3.0305,                 7.8193,                 2.4995,             5.4745e-05,             0.00018231,             0.00018231,             0.00018231
                     35,                 3.0441,                 3.1289,                 2.2948,                0.39945,                0.20128,                0.16346,                0.09482,                 3.1439,                  7.027,                 2.4908,                      0,              0.0001719,              0.0001719,              0.0001719
                     36,                 3.0038,                 3.0816,                 2.2812,                0.39154,                0.19007,                0.15473,                0.08994,                 3.1417,                  7.635,                 2.5021,               0.014747,             0.00016148,             0.00016148,             0.00016148
                     37,                  2.928,                 2.9626,                 2.2585,                0.42606,                0.20163,                0.15874,                0.09198,                 3.2459,                 7.4929,                 2.5181,              0.0076778,             0.00015107,             0.00015107,             0.00015107
                     38,                 2.9775,                 2.9363,                 2.2564,                0.46014,                0.20987,                0.17984,                0.10388,                 3.2139,                 7.3498,                 2.4916,             0.00014883,             0.00014065,             0.00014065,             0.00014065
                     39,                 3.1556,                 2.9182,                 2.2452,                0.46487,                0.18154,                0.14732,                 0.0841,                 3.2425,                 7.8495,                 2.5161,             5.6615e-05,             0.00013024,             0.00013024,             0.00013024
                     40,                 3.0604,                 3.0896,                 2.2445,                0.41665,                0.20478,                0.16879,                0.09691,                 3.2151,                 7.2916,                 2.4811,                0.04646,             0.00011982,             0.00011982,             0.00011982
                     41,                 2.9527,                 3.1198,                 2.2933,                 0.4597,                0.24544,                0.21132,                0.12638,                 3.1498,                 6.2222,                 2.4254,             0.00020645,             0.00010941,             0.00010941,             0.00010941
                     42,                 2.9532,                 2.9805,                 2.3032,                0.44714,                 0.2352,                0.19783,                 0.1191,                  3.286,                 7.0276,                 2.4711,              0.0098736,             9.8993e-05,             9.8993e-05,             9.8993e-05
                     43,                 3.0212,                 2.9592,                 2.2945,                0.42094,                0.22171,                0.18624,                0.11073,                 3.2372,                 7.0501,                 2.4538,             3.1447e-05,             8.8578e-05,             8.8578e-05,             8.8578e-05
                     44,                  3.032,                 2.8317,                 2.2637,                0.40722,                0.21599,                0.18072,                0.10648,                 3.2535,                 7.0675,                 2.4492,             5.1076e-05,             7.8164e-05,             7.8164e-05,             7.8164e-05
                     45,                  3.021,                 2.8325,                 2.2708,                0.42437,                  0.225,                0.18245,                0.10855,                 3.3665,                 7.2969,                 2.4774,             0.00013118,             6.7749e-05,             6.7749e-05,             6.7749e-05
                     46,                 2.9885,                 2.7731,                 2.2925,                0.40164,                0.20613,                0.17427,                0.10293,                 3.3263,                 7.5122,                 2.4695,                      0,             5.7334e-05,             5.7334e-05,             5.7334e-05
                     47,                  3.036,                 2.6749,                 2.2468,                0.38498,                0.21252,                0.17898,                0.10711,                 3.3763,                 7.6457,                  2.477,             6.9168e-05,             4.6919e-05,             4.6919e-05,             4.6919e-05
                     48,                 2.9048,                  2.615,                 2.2487,                0.39851,                0.20991,                0.18081,                0.10775,                 3.3642,                  7.304,                 2.4636,             0.00013928,             3.6504e-05,             3.6504e-05,             3.6504e-05
                     49,                 3.0812,                 2.7243,                 2.2301,                0.39235,                0.19108,                0.16691,                0.09896,                 3.4006,                 7.7077,                 2.4778,             8.1586e-06,              2.609e-05,              2.609e-05,              2.609e-05
                     50,                 3.0335,                 2.6742,                  2.254,                0.38252,                0.18832,                0.16412,                0.09755,                 3.4241,                 7.7241,                 2.4848,                      0,             1.5675e-05,             1.5675e-05,             1.5675e-05
